용의자 X의 헌신	4.5
월리를 찾아라! 	4.5
이클립스	1.5
뉴문	1.5
햄릿	2.5
완득이	2.5
명탐정 코난	3.5
미생	2.5
탈무드	2.0
먼나라 이웃나라	2.5
당신, 거기 있어 줄래요?	2.0
완득이	1.0
눈먼 자들의 도시	2.5
슬램덩크	4.5
향수	2.5
해리 포터와 불의 잔	0.5
해리 포터와 아즈카반의 죄수	0.5
리만 가설	5.0
뷰티풀 마인드	4.0
미적분학 1+	3.5
미분적분학	3.5
신은 주사위 놀이를 하지 않는다	2.5
슈뢰딩거의 고양이	3.5
인터스텔라의 과학	2.5
페르마의 마지막 정리	3.5
앨런 튜링의 이미테이션 게임	1.5
트와일라잇	2.0
오만과 편견	2.5
용의자 X의 헌신	2.5
우리들의 행복한 시간	2.5
천사와 악마	2.5
해리 포터와 비밀의 방	0.5
왜 나는 너를 사랑하는가	3.5
다 빈치 코드	1.5
정의란 무엇인가	2.5
위대한 개츠비	2.5
해리 포터와 마법사의 돌	0.5
엄마의 말뚝	3.5
난장이가 쏘아올린 작은 공	3.5
논리야 놀자	3.5
연탄길	5.0
타짜 2부	5.0
1만 시간의 법칙	1.0
몬스터	5.0
멘사 사고력 퍼즐	3.0
마시멜로 이야기	4.0
메밀꽃 필 무렵	4.0
페르마의 마지막 정리	4.0
H2 오리지널	4.0
우동 한 그릇	4.0
