시스터 아웃사이더	4.5
모데라토 칸타빌레	3.5
모두를 위한 페미니즘	4.0
정확한 사랑의 실험	4.0
사랑을 멈추지 말아요	3.5
아직도 가야 할 길	4.5
사랑의 기술	5.0
요가 에세이	2.5
행복한 왕자	2.5
반쪽이	2.0
악어야, 악어야	3.5
마녀 위니	3.0
	2.5
구두장이 꼬마요정	3.0
괴물들이 사는 나라	2.5
맹꽁이 서당	1.5
바리공주	2.5
크리스마스 캐럴	2.5
끝없는 이야기	4.0
버드나무에 부는 바람	4.5
아북거, 아북거	2.5
왕자와 거지	2.5
소나기	2.5
황소의 혼을 사로잡은 이중섭	2.5
애니모프	2.5
제임스와 슈퍼 복숭아	2.5
앤	4.5
고양이 학교	2.5
마지막 거인	4.5
팥죽 할멈과 호랑이	2.5
하멜른의 피리 부는 사나이	2.5
열두 띠 이야기	3.5
물에 빠진 나이프	1.0
무지개 물고기	3.0
나무를 심은 사람	2.5
떨어진 한쪽, 큰 동그라미를 만나	3.0
우리 할아버지	3.0
슈렉!	2.5
개구리 왕자	1.5
달님 안녕	2.5
내가 아빠를 얼마나 사랑하는지 아세요?	2.5
빨간 모자	2.5
아기여우와 털장갑	2.5
곰	3.0
작은 집 이야기	5.0
소피의 세계	3.0
나는 왜 너를 사랑하는가	2.0
헌터x헌터 HunterXHunter 신장판	0.5
키다리 아저씨	2.5
비밀의 정원	0.5
와라! 편의점	0.5
버티는 삶에 관하여	2.5
실질객관동화	1.0
낙하하는 저녁	1.5
페스트	4.5
로마인 이야기 	2.0
이누야샤	1.0
두근두근 두근거려	1.0
좋아하면 울리는 1	2.5
날개	3.0
삼미 슈퍼스타즈의 마지막 팬클럽	1.5
광수생각	1.0
용의자 X의 헌신	1.5
남과 여 1	2.5
노인과 바다	3.0
신과 함께 : 신화편	3.0
페스트	4.0
표현의 기술	3.5
어린 왕자	3.5
로테와 루이제	3.0
독일인의 사랑	3.5
플라이, 대디, 플라이	2.5
1만 시간의 법칙	1.5
콩, 너는 죽었다	2.0
세라 이야기	2.5
톰 아저씨의 오두막집	2.5
메밀꽃 필 무렵	2.0
노빈손의 무인도 완전정복	1.0
아낌없이 주는 나무 (어린이용)	2.5
총을 거꾸로 쏜 사자 라프카디오	2.5
셰익스피어 이야기	2.0
짜장 짬뽕 탕수육	1.5
안내견 탄실이	1.5
아주 특별한 우리 형	1.5
강아지똥	2.5
왕도둑 호첸플로츠 1	1.5
돌아온 진돗개 백구	2.5
기본 수학의 정석 미적분 1 (2017년용)	1.5
기본 수학의 정석 수학 1 (2017년용)	2.5
명탐정 셜록 홈즈의 바스커빌 가문의 개	2.0
신기한 스쿨버스	2.0
베르사이유의 장미	2.5
큰바위 얼굴	2.5
노빈손의 남극 어드벤처	1.5
노빈손의 버뮤다 어드벤처	1.5
이라크에서 보물찾기	0.5
짱뚱이의 내 동생은 거북이	2.5
짱뚱이의 우리집은 흥부네 집	2.5
짱뚱이의 보고 싶은 친구들	2.5
짱뚱이의 우리는 이렇게 놀았어요	2.5
종이 봉지 공주	4.0
마법천자문	0.5
오줌 멀리싸기 시합	1.5
보리타작 하는 날	1.5
한밤중 톰의 정원에서	2.5
수학이 수군수군	3.5
수학이 또 수군수군	3.5
수학이 자꾸 수군수군 -	3.5
노빈손의 으랏차차 중국 대장정	1.5
뚱딴지 조선시대	2.0
선인장 호텔	4.0
언제까지나 너를 사랑해	2.5
늑대가 들려주는 아기돼지 삼형제 이야기	4.0
팥죽 할머니와 호랑이	3.5
구석구석 인체 탐험	3.0
식물이 시끌시끌	3.5
벌레가 벌렁벌렁	2.5
전기가 찌릿찌릿	2.5
소리가 슥삭슥삭	2.5
진화가 진짜진짜	1.5
공룡이 용용 죽겠지	2.0
양파의 왕따일기	2.5
캔디	2.5
애거서 크리스티 전집 (완전판)	4.0
나쁜 어린이표	3.5
명탐정 셜록 홈즈의 사건집	1.5
명탐정 셜록 홈즈의 회상 - 완역판	1.5
명탐정 셜록 홈즈의 모험	1.5
시베리아에서 살아남기	1.5
바다에서 살아남기	1.5
초원에서 살아남기	1.5
무서운 게 딱! 좋아!	2.5
누가 내 머리에 똥 쌌어?	4.0
마린 블루스 2	2.0
까막눈 삼디기	2.5
개구리와 두꺼비의 사계절	3.5
개구리와 두꺼비의 하루하루	3.5
슈퍼 시크릿	2.5
순이와 어린동생	3.5
곰 사냥을 떠나자	4.0
노빈손의 봄 나들이	2.5
노빈손의 겨울나기	2.5
노빈손의 가을여행	2.5
노빈손의 여름사냥	2.5
물리가 물렁물렁	2.5
원피스 ONE PIECE	1.5
자기를 위한 인간	4.0
나는 왜 무기력을 되풀이하는가	3.0
자유로부터의 도피	3.0
올 어바웃 러브	5.0
사울 레이터의 모든 것	3.5
토베 얀손 - 창작과 삶에 대한 욕망	4.0
소녀, 소녀를 사랑하다	3.5
해가 지는 곳으로	5.0
내 어린고양이와 늙은개	4.5
입시명문 사립 정글고등학교	3.5
뽀짜툰	3.5
낢이 사는 이야기 시즌2	1.5
모두에게 완자가	4.0
술꾼도시처녀들	2.5
드레스 코드 1 : 변신	2.5
일상날개짓	2.5
후르츠 바스켓 8	3.5
궁宮 10 14 15 16 17	2.5
퍼니 퍼니 학원 앨리스 1	1.5
마리아님이 보고계셔 4	3.0
마리아님이 보고계셔	3.0
연옥님이	2.5
삼봉이발소	3.0
그 남자! 그 여자! 	2.5
디 그레이 맨 1 4 5 6 8 (단행본 + 11 13 16 9 12 19	2.0
아스피린	3.0
따끈 베이커리	2.5
건슬링거 걸 Gunslinger Girl	2.5
개구리 하사 케로로 16	0.5
빨간 망토 차차	4.0
신풍괴도 쟌느	3.0
허니와 클로버	3.5
고스트 바둑왕	2.0
테니스의 왕자 1	3.0
로젠 메이든 5	1.0
탐정학원	1.5
탐정학원	1.5
츠바사	2.5
쵸비츠	0.5
너에게 닿기를	2.5
다정다감	2.5
달빛천사	1.5
엽기인 Girl 스나코 7	1.5
엽기인 Girl 스나코 16	1.5
엽기인 Girl 스나코 10	1.5
푸른머리 무	2.5
궁宮 1	2.5
거의 정반대의 행복	2.5
내가 태어날 때까지	3.0
환생동물학교	3.5
신부이야기	3.5
아는	2.0
新 사악소녀	0.5
사악소녀 교사일기	0.5
웃지마 정들어	0.5
난 귀한 몸이다 섹시보이	0.5
테디보이	0.5
내사랑 싸가지	0.5
그놈은 애정결핍증	0.5
날개를 찾아서	0.5
신소녀	0.5
내 남자친구에게	0.5
도레미파솔라시도	0.5
아웃 싸이더	0.5
늑대의 유혹	0.5
마가 붙는	1.0
오늘부터 마가 붙는 자유업! (만화)	1.0
샴 SIAM	1.5
은밀하게 위대하게	1.0
나빌레라	4.0
반딧불이의 숲으로	3.5
