파리의 아파트	3.5
낢 부럽지 않은 신혼여행기	4.0
방콕 홀리데이 (2016~2017년판, 휴대용 맵북)	2.5
명탐정 코난	3.5
일본 온천 료칸 여행	3.5
무코다 이발소	3.0
제노사이드	3.5
여우가 잠든 숲	3.5
수박 향기	3.0
로드	4.0
야밤의 공대생 만화	3.5
어른이 된다는 건	3.5
디비디 DVD	3.0
사악한 늑대	3.5
살면서 쉬웠던 날은 단 하루도 없었다	2.5
나는 나로 살기로 했다	3.5
블랙코미디	3.0
광수생각	3.5
파리 vs 뉴욕	3.5
허쉬 Hush	3.0
종이 여자	3.0
혼잣말	3.0
감사의 힘	3.0
아무것도 아닌 지금은 없다	2.5
싸울 때마다 투명해진다	3.0
인생이 하나의 질문이라면	2.5
살인자의 기억법	3.0
아내가 결혼했다	4.5
향수	4.0
나의 친애하는 적	3.5
우리를 가르치는 시간	2.5
배민다움 (한정판)	3.0
집에서 만드는 호텔 샌드위치	3.0
위험한 비너스	3.5
모락모락 펭귄의 부엌 in the UK	3.0
고구려	5.0
나가에의 심야상담소	2.5
프린세스 마법의 주문	3.0
대화의 신	3.5
도레미파솔라시도	3.0
마지막 강의	5.0
시크릿	3.0
브리다	3.0
용의자 X의 헌신	3.5
연금술사	4.0
패션왕	4.0
목욕의 신	2.5
삼봉이발소	3.0
치즈 인 더 트랩	5.0
미스터 초밥왕	3.5
뚱딴지 만화일기	3.5
낢이 사는 이야기 시즌2	4.0
오렌지 마말레이드	3.5
낢이 사는 이야기	5.0
궁宮 10 14 15 16 17	4.5
궁宮 1	4.5
노블레스 Noblesse season	4.5
테니스의 왕자 1	4.0
꽃보다 남자	3.0
풀 하우스 Full House	3.5
하이힐을 신은 소녀	3.0
언플러그드 보이	2.0
오디션	4.5
꼬마 니콜라	3.0
불면증	4.5
다정다감	4.5
오디션	4.5
악마로소이다	4.0
파르페틱	4.0
나나 NANA 1	5.0
나나 NANA 6 15 16 17 18 3 21 7	5.0
파라다이스	4.5
유리가면	4.0
신 암행어사 1	4.0
슬램덩크	5.0
반항하지마 3 13 17 24	4.5
베르사이유의 장미	4.0
원피스 ONE PIECE	4.0
파페포포 기다려	3.0
파페포포 안단테	3.0
파페포포 투게더	3.0
파페포포 메모리즈	3.0
사랑합니다, 감사합니다	3.0
인생아, 고맙다	3.0
퇴사준비생의 도쿄	3.0
마음에 들어	3.0
나는 아직, 어른이 되려면 멀었다	3.5
이혜영의 뷰티 바이블 The Beauty Bible	3.0
당신 없는 나는?	3.5
도쿄 타워	3.5
킹 메이커	3.5
여덟 단어	3.5
실연당한 사람들을 위한 일곱시 조찬 모임	3.5
시시하게 살지 않겠습니다	3.0
심플 플랜	2.0
냉정과 열정사이 Rosso	4.0
무지개 곶의 찻집	3.5
눈먼 자들의 도시	3.5
음의 방정식	4.0
백설공주에게 죽음을	3.5
밤의 피크닉	3.5
완득이	3.5
덕혜옹주	5.0
그때, 나에게 미처 하지 못한 말	4.0
새벽 세시	3.0
오직 두 사람	3.5
프랑스적인 삶	4.0
공병호의 초콜릿	3.5
해리 포터와 마법사의 돌	5.0
해리 포터와 불의 잔	5.0
해리 포터와 비밀의 방	5.0
해리 포터와 아즈카반의 죄수	5.0
해리 포터와 불사조 기사단	5.0
해리 포터와 죽음의 성물	5.0
해리 포터와 혼혈왕자	5.0
두번째 파리	3.0
나는 걷는다	3.0
스타일	3.5
천 개의 찬란한 태양	4.5
패션 테러리스트	3.0
설득의 달인	3.0
오십에 길을 나선 여자	3.5
여자가 꼭 알아야 할 모든 것	3.0
발로 차 주고 싶은 등짝	2.0
그리고 아무도 없었다	3.0
N.P	3.0
걸	3.0
팝스타 존의 수상한 휴가	4.5
스무 살, 도쿄	3.5
남쪽으로 튀어!	4.0
GO	3.5
마호로 역 다다 심부름집	3.5
완득이	3.5
한밤중에 행진	3.5
스키너의 심리상자 열기	4.0
압구정 다이어리	3.5
당신, 거기 있어 줄래요?	4.0
나를 있게 한 모든 것들	3.0
우리들의 달콤한 여행	3.0
어느 날 내가 죽었습니다	3.0
사랑하기 때문에	3.5
미침 여행과 사진에 미치다	3.0
가십걸 1	4.0
밀리언달러 티켓	3.0
바람샤워 in 라틴	3.0
오늘의 레시피	3.0
연을 쫓는 아이	5.0
낢이 사는 이야기 (수첩 포함)	4.0
구해줘	3.5
벚꽃지는 계절에 그대를 그리워하네	2.5
동화처럼	3.5
악마는 프라다를 입는다	3.0
어떤 날 그녀들이	2.0
언젠가 기억에서 사라진다 해도	2.0
49일의 레시피	3.5
만약 고교야구 여자 매니저가 피터 드러커를 읽는다면	3.5
성균관 유생들의 나날	3.5
규장각 각신들의 나날	3.0
고래남친	3.0
천사의 부름	3.0
마술은 속삭인다	3.0
바람을 뿌리는 자	3.5
빅 픽처	4.5
파리5구의 여인	0.5
방해자 -	2.0
다잉 아이	3.0
언어의 온도	3.5
나미야 잡화점의 기적	3.5
궁극의 아이	5.0
깊은 상처	3.0
사랑이 어떻게 변하니?	3.5
미소 짓는 사람	3.5
잡동사니	5.0
실내인간	3.5
1cm+ 일 센티 플러스	4.0
사요나라 사요나라	3.5
싸드 THAAD	4.0
미 비포 유	2.5
