큐브릭	4.0
카이에 뒤 시네마 영화비평의 길을 열다	4.5
무례한 사람에게 웃으며 대처하는 법	3.5
쇼코의 미소	4.0
셰익스피어 5대 희극	4.0
셰익스피어 4대 비극 5대 희극	4.0
파도가 바다의 일이라면	4.0
흰	4.0
입 속의 검은 잎	5.0
나의 아름다운 죄인들	4.0
안나 카레니나	4.5
아르헨티나 할머니	3.0
너무 한낮의 연애	4.0
참을 수 없는 존재의 가벼움	4.5
셰익스피어 4대 비극	4.0
채식주의자	4.0
고도를 기다리며	4.5
여수의 사랑	3.5
마지막 잎새	3.5
파페포포 안단테	3.0
별주부전	3.5
서울쥐와 시골쥐	3.5
가방 들어주는 아이	3.5
무지개 물고기	2.5
똥벼락	3.0
아낌없이 주는 나무	3.5
미학 오디세이	4.0
행복한 왕자	3.5
소나기	4.0
마지막 수업	4.0
마지막 잎새	3.5
뉴문	3.5
트와일라잇	3.5
나쁜 어린이표	3.0
양파의 왕따일기	3.5
세상에 너를 소리쳐!	1.0
완득이	3.0
자전거 도둑	3.0
안티고네	4.0
나는 나를 파괴할 권리가 있다	3.5
오렌지 마말레이드	3.0
목욕의 신	3.0
안나라수마나라	3.5
죽음에 관하여	4.0
고령화 가족	3.5
내 영혼이 따뜻했던 날들	3.5
봄바람	3.0
저스트 라이크 헤븐	3.5
어느 날 나는 흐린 酒店에 앉아 있을 거다	4.5
멈추지 않는 도전 박지성	3.0
김연아의 7분 드라마	3.0
내 인생에 힘이 되어준 한마디	3.5
셰익스피어 4대 희극	4.0
말괄량이 길들이기	3.0
뜻대로 하세요	3.0
한여름 밤의 꿈	4.0
목걸이	3.5
조선왕조실록	3.5
오셀로	4.5
햄릿	4.5
음악 또라이들	3.5
설득의 심리학	3.0
선물	3.5
해피버스데이	4.0
해피 버스데이	4.0
파페포포 다이어리	3.0
버드나무에 부는 바람	3.0
파페포포 투게더	3.0
파페포포 메모리즈	3.0
십시일反	3.5
리어 왕	4.0
우리는 모두 페미니스트가 되어야 합니다	4.0
검은 고양이	4.0
립반윙클의 신부	4.0
몽고반점	4.0
용의자 X의 헌신	4.0
새로운 엘리엇	3.5
떨림	5.0
철학, 영화를 캐스팅하다	4.0
군주론	3.5
맛	4.0
종이 여자	3.5
진중권의 미학 오디세이 3 (20주년 기념판)	4.0
진중권의 미학 오디세이 2 (20주년 기념판)	4.0
진중권의 미학 오디세이 1 (20주년 기념판)	4.0
고백	4.0
좀머 씨 이야기	3.5
69	4.5
맥베스	4.0
내 영혼이 따뜻했던 날들	3.5
베니스의 상인	4.0
사치의 나라 럭셔리 코리아	3.0
거꾸로 생각해 봐!	3.5
왜 세계의 절반은 굶주리는가?	3.5
나는 죽을 때까지 재미있게 살고 싶다	3.5
성공의 문을 여는 마스터키	3.0
꽃이 되어 새가 되어	4.5
딸아, 외로울 때는 시를 읽으렴 2 : 사랑 편	4.0
야간비행	3.5
오이디푸스 왕	4.5
살아 있는 동안 꼭 해야 할 49가지	3.5
도둑맞은 편지	3.5
길에서 만난 세상	3.5
다산 정약용 유배지에서 만나다	4.0
셰익스피어 4대비극	4.5
손가락이 뜨겁다	4.0
아무도 보지 못한 숲	3.5
뜻밖의 세계사	3.5
시크릿	3.0
무소유	4.0
채근담	3.5
하녀들	4.0
꿈의 해석	3.5
비행운	4.5
동경만경	4.5
요노스케 이야기	4.0
자명한 산책	4.5
노르웨이의 숲	4.0
뿌리 이야기	3.5
레 미제라블	4.0
오래된 미래	4.0
밝은 방	4.5
타인의 고통	5.0
완득이	3.0
캐비닛	4.0
희랍어 시간	4.0
11분	3.5
픽션들	4.5
변신	4.0
서랍에 저녁을 넣어 두었다	3.5
카스테라	4.5
바람이 분다, 가라	5.0
그대의 차가운 손	5.0
젊은 베르테르의 슬픔	5.0
아우라	5.0
마시멜로 이야기	3.0
동물농장	4.0
호밀밭의 파수꾼	4.0
연금술사	3.0
나무	3.5
인간 실격	5.0
위대한 개츠비	4.0
데미안	5.0
살인자의 기억법	4.0
파피용	3.5
페미니즘의 도전	4.0
