World War Z	2.0
The Giver	3.0
렘브란트의 유령	3.0
불법의 제왕	3.5
스테이트 오브 더 유니언	3.5
대위의 딸	4.0
캉디드 혹은 낙관주의	2.0
해리 포터와 불의 잔	2.0
해리 포터와 죽음의 성물	1.5
누구를 위하여 종은 울리나	4.0
호빗	3.5
서부 전선 이상 없다	4.0
신곡	3.5
불멸의 이순신 세트 - 전8권	4.0
영원한 제국	4.0
전쟁과 평화	3.0
오만과 편견	3.5
두 도시 이야기	3.0
왕자와 거지	3.0
모비 딕	1.0
체호프 단편선	3.0
검은 고양이	4.0
몬테크리스토 백작	2.0
사람은 무엇으로 사는가	5.0
플랜더스의 개	3.5
안나 카레니나	5.0
파우스트	3.0
한여름 밤의 꿈	3.0
폭풍의 언덕	4.5
죄와 벌	5.0
모랫말 아이들	3.0
햄릿	3.0
마당을 나온 암탉	3.0
파이 이야기	3.0
구운몽	3.0
종이 여자	0.5
젊은 베르테르의 슬픔	4.0
덕혜옹주	3.0
노인과 바다	3.0
톨스토이 단편선	5.0
우리들의 일그러진 영웅	3.0
운수 좋은 날 「현진건」	3.0
신	1.0
1Q84	0.5
삼국지	3.0
동물농장	3.5
반지의 제왕	5.0
데미안	3.5
가시고기	2.5
봉순이 언니	3.0
괭이부리말 아이들	3.0
해리 포터와 마법사의 돌	3.0
나의 라임 오렌지나무	3.0
소크라테스의 변명	3.5
철학 콘서트 1	2.0
갈매기 조나단	3.0
그리고 아무도 없었다	4.0
악의 교전	3.5
셜록 홈즈 : 주홍색 연구	5.0
데미안	3.5
베니스의 상인	3.0
무기여 잘 있어라	2.5
코스모스	4.5
룬의 아이들 - 데모닉	3.0
정글만리	2.5
왕좌의 게임	5.0
화폐전쟁	4.0
나를 찾아줘	4.0
향수	3.0
파피용	2.0
타나토노트	2.5
위대한 개츠비	3.5
호밀밭의 파수꾼	2.0
봄.봄 「김유정」	3.0
제3의 물결	3.0
바보 이반	4.0
좀머 씨 이야기	3.5
오뒷세이아 	3.0
운수 좋은 날 : 현진건 단편전집	3.0
변신	4.0
해리 포터와 아즈카반의 죄수	2.5
토지	4.5
오세암	3.0
셜록 홈즈 전집 1	4.0
잘못은 우리 별에 있어	4.0
카산드라의 거울	1.0
앵무새 죽이기	4.5
다 빈치 코드	3.5
정의란 무엇인가	2.5
레미제라블	3.0
걸리버 여행기	3.0
개미	3.5
로빈슨 크루소	5.0
마션	4.0
리어 왕	4.0
총 균 쇠	3.0
아Q정전	4.0
천사와 악마	3.0
테스	3.0
차라투스트라는 이렇게 말했다	2.5
목걸이	4.0
1984	3.0
허클베리 핀의 모험	3.0
로마인 이야기 	3.0
나니아 연대기	3.0
오셀로	3.0
파라다이스	2.0
로드	4.5
나미야 잡화점의 기적	3.5
카라마조프 가의 형제들	5.0
오베라는 남자	4.0
천사들의 제국	1.5
마지막 잎새	3.0
개를 훔치는 완벽한 방법	3.0
해리 포터와 비밀의 방	3.0
몽실 언니	3.0
해리 포터와 혼혈왕자	3.5
뇌	1.5
파리대왕	2.5
왜 나는 너를 사랑하는가	1.0
해리 포터와 불사조 기사단	1.5
엄마를 부탁해	3.0
그리스인 조르바	4.5
안네의 일기	4.0
눈먼 자들의 도시	3.5
