베니스의 상인	2.5
에로스의 종말	4.0
New Moon	2.0
불을 지피다	4.0
연금술사	5.0
행복의 기원	3.0
Animal Farm	4.0
Twilight	2.0
Eclipse	2.0
죽음에 관하여	4.0
불안	3.0
New Moon (Paperback, International Edition)	2.0
천로역정	4.0
법 앞에서	4.5
메신저	3.0
황무지	5.0
더블린 사람들	4.5
변신	4.5
개를 데리고 다니는 부인	4.0
에드거 앨런 포 단편선	3.5
소피의 세계	3.5
목걸이	3.5
기억 전달자	2.5
어린 왕자	4.5
도리언 그레이의 초상	4.0
페스트	4.5
마지막 잎새	4.0
어린 왕자	4.5
리어 왕	3.5
정의론	4.0
실마릴리온	3.5
오두막	2.0
헝거 게임	2.0
이방인	5.0
오스카 와일드 작품선	4.0
세일즈맨의 죽음	4.0
맥베스	4.0
체호프 단편선	4.0
오셀로	4.5
뜨거운 양철 지붕 위의 고양이.유리 동물원	3.5
문학이란 무엇인가	4.0
햄릿	4.5
변신.시골의사	5.0
시지프 신화	4.0
1984	4.5
정의란 무엇인가	3.5
소돔의 120일	3.5
The Hunger Games	3.0
해리 포터와 불사조 기사단	3.0
해리 포터와 죽음의 성물	3.0
해리 포터와 불의 잔	3.0
해리 포터와 아즈카반의 죄수	3.0
Mockingjay	3.0
The Great Gatsby	4.5
Twilight	3.0
호밀밭의 파수꾼	3.5
신	3.0
해리 포터와 혼혈왕자	3.0
그리스인 조르바	4.0
사랑의 기술	3.0
오만과 편견	3.5
참을 수 없는 존재의 가벼움	4.0
위대한 개츠비	4.5
