진눈깨비 소년	4.0
어떻게 살 것인가	4.0
논문 잘 쓰는 방법	5.0
연인	3.5
현남 오빠에게	3.5
82년생 김지영	4.5
달콤 쌉싸름한 초콜릿	4.0
브람스를 좋아하세요...	5.0
마담 보바리	4.0
두 도시 이야기	4.0
위대한 개츠비	5.0
남아 있는 나날	3.5
허삼관 매혈기	2.5
아내를 모자로 착각한 남자	4.0
야밤의 공대생 만화	4.0
체스 이야기.낯선 여인의 편지	3.5
Alice - 이상한 나라의 앨리스.거울 나라의 앨리스	3.0
세상에 너를 소리쳐!	1.0
빌 브라이슨 발칙한 유럽산책	3.0
칼의 노래	2.5
창가의 토토	3.5
포	3.0
얼리전트	3.0
인서전트	3.5
다이버전트	4.0
피그말리온	4.0
세계문학을 어떻게 읽을 것인가?	3.5
페어리랜드	3.5
미스터 모노레일	3.5
미식견문록	4.0
세상이 끝날 때까지 아직 10억 년	3.5
용재총화	4.0
박쥐	3.5
굶주림	4.5
소금	3.0
꿈꾸는 책들의 도시	4.0
당신들의 천국	4.0
나는 떠났다 그리고 자유를 배웠다	3.0
뜻밖의 스파이 폴리팩스 부인	3.5
겐샤이	3.5
보보경심	4.0
여왕마저도	4.0
그리스 비극 걸작선	4.0
신의 물방울 1	3.5
치킨의 50가지 그림자	3.0
보다	3.0
모든 게 노래	3.0
악기들의 도서관	3.5
겨울 나그네	3.5
술이 있으면 어디든 좋아	3.5
깊이에의 강요	4.0
느림	3.0
맥주의 모든 것	3.5
어느 건방진 캥거루에 관한 고찰	3.0
짱뚱이의 보고 싶은 친구들	3.5
아가씨와 철학자	4.0
코.외투.광인일기.감찰관	3.5
천국 주식회사	3.5
지킬 박사와 하이드 씨 외	4.0
야간 비행	3.5
황금방울새	4.0
야간비행	3.5
리틀 브라더	4.0
