인간	3.0
여중생A	5.0
오만과 편견	5.0
그해, 여름 손님	4.5
이상한 정상가족	4.5
LGBT+ 첫걸음	4.0
괜찮지 않습니다	4.5
남자들은 자꾸 나를 가르치려 든다	4.5
우리는 모두 페미니스트가 되어야 합니다	5.0
그건 혐오예요	3.0
82년생 김지영	5.0
여탕보고서	3.5
수업시간 그녀	4.0
팥죽 할머니와 호랑이	3.0
오싹오싹 팡팡 공포특급	2.0
친구들에게 인기 있는 아이 인기 없는 아이	1.5
벌거벗은 임금님	3.0
키다리 아저씨	4.0
국어 교과서 작품 읽기 중1 소설 (최신판)	2.5
열혈 수탉 분투기	2.5
수난이대	3.0
박씨 부인전	3.0
사씨남정기	2.0
파브르 곤충기	3.5
만화 스펀지	2.0
비밀의 화원	4.0
으악! 너무 너무 무섭다!	2.0
엄마는 파업중	3.5
은혜 갚은 꿩	3.0
빈대 가족의 가난 탈출기	2.0
양파의 왕따일기	3.5
나쁜 어린이표	3.5
무기 팔지 마세요!	4.0
Why? 사춘기와 성	3.0
위기탈출 넘버원	1.0
정민 선생님이 들려주는 한시 이야기	2.0
