나미야 잡화점의 기적	2.5
파이브 스타 스토리 The Five Star Stories	4.0
책읽기의 달인, 호모 부커스	3.0
생각 버리기 연습	3.5
7번 읽기 공부법	4.0
영어책 한 권 외워봤니?	3.5
9등급 꼴찌, 1년 만에 통역사 된 비법	3.0
장정일의 독서일기 1	3.0
독서의 기술	4.0
48분 기적의 독서법	3.0
독서	4.0
7년의 밤	3.0
걸 온 더 트레인	3.0
엄마를 부탁해	3.5
벌들의 비밀 생활	3.5
불안	4.0
도련님	3.5
용의자 X의 헌신	3.5
미 비포 유	4.0
빅 픽처	4.0
지상에 숟가락 하나	4.0
여자, 내밀한 몸의 정체	4.0
원하는 것을 얻는 힘 집중력	4.0
레버리지	3.0
사람의 아들	4.0
젊은 날의 초상	4.0
손님	3.5
하룻밤에 읽는 한국사	3.0
영어공부 절대로 하지마라! 	3.0
아이앰 어 히어로	3.5
토미에 PART 소이치의 일기	4.0
공포의 물고기	4.0
나쁜 사마리아인들	4.0
욕망이라는 이름의 전차	3.5
소용돌이 합본판	4.0
토지 	4.5
당신들의 천국	4.0
리딩으로 리드하라	3.0
진중권의 미학 오디세이 1 (20주년 기념판)	4.0
무진기행 「김승옥」	4.0
인생 수업	3.5
한비야의 중국견문록	3.0
남한산성	4.5
만들어진 신	3.5
20세기 소년	4.0
세상의 중심에서 사랑을 외치다	2.5
폭풍의 언덕	4.0
칼의 노래	4.5
눈먼 자들의 도시	4.0
아홉살 인생	4.5
위대한 개츠비	4.0
몰입 - 인생을 바꾸는 자기 혁명	3.5
그리스인 조르바	4.5
