다 빈치 코드	4.0
R까기	3.0
어서와 파이썬은 처음이지!	5.0
Do it! 점프 투 파이썬	4.0
빛의 물리학	2.0
음식의 언어	2.0
앵무새 죽이기	2.5
동물농장	4.0
정의란 무엇인가	3.0
퍼스트 클래스 승객은 펜을 빌리지 않는다	2.0
해리 포터와 아즈카반의 죄수	4.0
해리 포터와 마법사의 돌	4.0
1만 시간의 법칙	2.0
시크릿	1.5
스키너의 심리상자 열기	3.0
타짜 1부	5.0
해리 포터와 죽음의 성물	4.0
가면 산장 살인 사건	4.5
안나라수마나라	4.5
신과 함께 : 신화편	4.0
고백	2.5
해리 포터와 불의 잔	4.0
하이큐!!	3.0
미생	3.5
소크라테스의 변명	4.5
타나토노트	3.5
신호와 소음	3.0
이기적 유전자	5.0
1984	5.0
경제학 콘서트	3.5
아웃라이어	2.5
웃음	3.5
강철의 연금술사	5.0
설득의 심리학	3.5
해리 포터와 불사조 기사단	4.0
신	4.5
명탐정 코난	3.5
용의자 X의 헌신	3.0
멘사 사고력 퍼즐	4.0
슬램덩크	4.0
