나의 한국현대사	4.0
맥베스	4.5
로미오와 줄리엣	4.0
35년	4.5
햄릿	4.0
분노의 포도	5.0
보이지 않는 영화	5.0
세속적 영화, 세속적 비평	5.0
당신의 이름을 지어다가 며칠은 먹었다	4.0
공연 디자인 실무 2	4.0
공연 디자인 실무 1	4.0
무대조명 핸드북	4.0
무진기행 외	5.0
페널티킥 앞에 선 골키퍼의 불안	2.5
차라투스트라는 이렇게 말했다	2.0
황야의 이리	4.5
데미안	4.0
허클베리 핀의 모험	3.5
이반 데니소비치, 수용소의 하루	4.0
미생	4.5
나루토 Naruto	5.0
박시백의 조선왕조실록 1	5.0
세일즈맨의 죽음	5.0
밤으로의 긴 여로	3.5
누구를 위하여 종은 울리나	3.5
태양은 다시 떠오른다	4.5
노인과 바다	4.0
멋진 신세계	4.0
올리버 트위스트	3.5
채식주의자	4.0
2017 제8회 젊은작가상 수상작품집	4.5
뿌리 이야기	5.0
풍경소리	5.0
클라우스 슈밥의 제4차 산업혁명	3.0
82년생 김지영	3.5
욕망이라는 이름의 전차	4.5
레디 메이드 인생	4.0
복수는 나의 것	4.5
69	4.0
탁월한 사유의 시선	4.5
인간이 그리는 무늬	5.0
오만과 편견	3.0
위대한 개츠비	5.0
벤자민 버튼의 시간은 거꾸로 간다	3.5
어린 왕자	4.5
고도를 기다리며	4.5
인간 실격	4.0
설국	4.5
그 후	3.5
1Q84	4.5
색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해	4.0
노르웨이의 숲	5.0
참을 수 없는 존재의 가벼움	5.0
이방인	5.0
니체	5.0
리비돌로지	5.0
꿈의 해석	5.0
지금 시작하는 인문학 2	4.5
지금 시작하는 인문학	4.5
진중권의 미학 오디세이 3 (20주년 기념판)	5.0
진중권의 미학 오디세이 2 (20주년 기념판)	5.0
진중권의 미학 오디세이 1 (20주년 기념판)	5.0
죄와 벌	4.5
탁류	3.5
금시조	5.0
우리는 사랑일까	2.5
그 후에	2.5
연금술사	3.5
종이 여자	4.0
호밀밭의 파수꾼	5.0
수레바퀴 아래서	4.0
무량수전 배흘림기둥에 기대서서	4.0
침묵의 봄	4.0
모모	4.0
나무	3.5
개미	4.0
신	3.5
파피용	3.5
연을 쫓는 아이	4.0
해리 포터와 마법사의 돌	4.0
자전거 도둑	3.0
사자와 마녀와 옷장	3.5
나라의 앨리스	3.5
샬롯의 거미줄	3.0
내 이름은 삐삐 롱스타킹	3.0
제임스와 슈퍼 복숭아	3.0
마틸다 (반양장)	3.5
해리 포터와 불사조 기사단	4.0
해리 포터와 불의 잔	4.0
해리 포터와 아즈카반의 죄수	4.5
찰리와 초콜릿 공장 	4.0
해리 포터와 비밀의 방	4.0
로빈슨 크루소	4.0
