나무	5.0
천사와 악마	5.0
개미	5.0
데미안	5.0
아프니까 청춘이다	4.5
에고라는 적	4.0
7년 후	5.0
내 안에서 나를 만드는 것들	5.0
완벽한 공부법	5.0
지금 우리 학교는	5.0
이태원 클라쓰	5.0
디지털 포트리스	4.5
1시간에 1권 퀀텀 독서법	5.0
프레임	5.0
혼자 있는 시간의 힘	5.0
당신은 겉보기에 노력하고 있을 뿐	5.0
어떻게 원하는 것을 얻는가	5.0
마지막 강의	5.0
독서는 절대 나를 배신하지 않는다	5.0
미 비포 유	5.0
해리 포터와 불사조 기사단	5.0
Me Before You	5.0
살아 있는 동안 꼭 해야 할 49가지	3.5
해리 포터와 비밀의 방	5.0
스무살에 알았더라면 좋았을 것들	5.0
구해줘	5.0
해리 포터와 혼혈왕자	5.0
조명가게	2.0
하버드 새벽 4시 반	5.0
자존감 수업	5.0
그릿 GRIT	5.0
세상에 너를 소리쳐!	3.5
미생	5.0
죽음에 관하여	5.0
해리 포터와 마법사의 돌	5.0
당신, 거기 있어 줄래요?	5.0
남과 여 1	5.0
신	5.0
용의자 X의 헌신	5.0
다 빈치 코드	3.5
해리 포터와 아즈카반의 죄수	5.0
누가 내 치즈를 옮겼을까?	3.5
멈추면, 비로소 보이는 것들	5.0
오베라는 남자	3.5
여덟 단어	5.0
20세기 소년	5.0
1cm 첫 번째 이야기	5.0
보통의 존재 	3.0
나니아 연대기	5.0
아홉살 인생	4.0
