바보 빅터	3.5
2012 마음의 소리 Ver.1	4.0
삼미 슈퍼스타즈의 마지막 팬클럽	3.0
브레이킹 던	3.5
센트럴파크	4.5
소설가 구보씨의 일생	3.5
스물아홉 생일, 1년 후 죽기로 결심했다	4.5
오체 불만족	4.0
당신, 거기 있어 줄래요?	4.0
어린 왕자	3.5
빨강 머리 앤	3.5
두근두근 내 인생	4.5
빨강머리 앤	3.5
뉴문	4.0
운수 좋은 날 「현진건」	4.0
바깥은 여름	3.5
Twilight	4.0
덕혜옹주	4.0
어린 왕자	4.0
누가 내 치즈를 옮겼을까?	3.5
운수좋은 날	4.0
그놈은 멋있었다	4.0
가시고기	4.0
아홉살 인생	4.0
낢이 사는 이야기	3.5
안네의 일기	4.0
그대를 사랑합니다	4.5
도레미파솔라시도	4.5
이클립스	4.0
7년 후	4.0
구운몽	3.5
삼봉이발소	3.0
신과 함께 : 신화편	4.0
등대지기	3.5
오세암	4.0
마지막 잎새	3.5
유미의 세포들	4.0
미움받을 용기	4.0
마당을 나온 암탉	3.5
도가니	4.5
연금술사	4.0
엄마를 부탁해	4.0
꾸뻬 씨의 행복 여행	3.5
트와일라잇	4.0
어린 왕자	3.5
치즈 인 더 트랩	3.0
구해줘	4.0
사서함 110호의 우편물	4.5
남과 여 1	4.0
나미야 잡화점의 기적	4.5
난장이가 쏘아올린 작은 공	3.5
