진격의 거인 후회없는 선택	4.0
누가 내 치즈를 옮겼을까?	4.5
더 파이팅 The Fighting	5.0
해리 포터와 불의 잔	4.5
아낌없이 주는 나무	4.0
나무	4.0
사랑손님과 어머니	4.0
해리 포터와 아즈카반의 죄수	4.5
아홉살 인생	4.0
덕혜옹주	4.0
후레자식	4.0
좀머 씨 이야기	4.0
해리 포터와 마법사의 돌	5.0
운수 좋은 날 「현진건」	4.0
광장/구운몽	4.0
운수좋은 날	4.0
우리들의 행복한 시간	4.0
눈먼 자들의 도시	5.0
마시멜로 두 번째 이야기	3.5
앵무새 죽이기	4.0
식객	4.5
캣칭 파이어	4.5
헝거 게임	4.5
트와일라잇	4.5
아프니까 청춘이다	4.5
돈키호테	4.0
반지의 제왕	5.0
오체 불만족	4.5
연금술사	4.0
선천적 얼간이들	4.5
해리 포터와 비밀의 방	5.0
편의점 인간	4.0
26년	5.0
신과 함께 : 저승편	5.0
해리 포터와 혼혈왕자	4.5
죽은 시인의 사회	5.0
은교	4.0
개를 훔치는 완벽한 방법	4.0
이웃 사람	4.5
안네의 일기	4.5
마당을 나온 암탉	4.5
미 비포 유	4.5
너의 이름은.	5.0
명탐정 코난	5.0
우동 한 그릇	4.5
해리 포터와 불사조 기사단	4.0
화차	4.0
외모지상주의 1	4.0
신과 함께 : 신화편	4.5
나니아 연대기	4.5
남한산성	4.0
남과 여 1	4.0
트와일라잇	4.5
레미제라블	4.5
