셀러브리티의 시대	3.0
햄릿	4.5
무정	2.0
1984	4.5
슬램덩크 오리지널 박스판 세트 - 전5권	5.0
빌헬름 마이스터의 수업시대	1.5
십자군 이야기 	4.5
영혼의 집	3.0
하이큐!!	4.0
백의 그림자	2.0
노르웨이의 숲	1.5
화차	5.0
폭풍의 언덕	2.0
닥치고 정치	2.5
여자를 증오한 남자들	3.0
나의 토익 만점 수기	5.0
오만과 편견	4.0
모모	3.0
Diary of a Wimpy Kid	2.5
완득이	3.5
카타리나 블룸의 잃어버린 명예	3.0
종료되었습니다	3.0
레몬 Lemon	2.5
궁극의 아이	3.5
완전연애	2.0
숨통트기	3.0
한 달쯤, 파리	3.5
파이돈	2.0
자정의 픽션	4.0
지구 끝의 사람들	2.0
나목	4.0
식물의 인문학	1.5
빌헬름 마이스터 수업시대 / 빌헬름 마이스터 편력시대	1.5
네루다의 우편배달부	3.5
달콤 쌉싸름한 초콜릿	2.5
도토리 자매	2.0
명예	3.5
악령	2.5
더 리더 - 책 읽어주는 남자	3.0
빨리 걸을수록 나는 더 작아진다	3.5
보다	1.5
인간이라는 직업	1.0
퍼레이드	4.5
토지 	4.0
예감은 틀리지 않는다	1.5
어느 날 우리는 돌아눕기 시작했다	5.0
말공부	1.0
이것은 왜 청춘이 아니란 말인가	4.0
안도라	3.0
우스운 자의 꿈	2.0
메데이아, 또는 악녀를 위한 변명	3.5
M.나비	4.0
모래밭 아이들	4.0
용의자 X의 헌신	3.0
예술철학 : 플라톤에서 들뢰즈까지	2.5
탐욕의 울타리	1.5
피의 언어	3.5
종교가 된 사적인 고민들	3.5
코리안 쿨	1.0
파리 vs 뉴욕	3.0
달리기를 말할 때 내가 하고 싶은 이야기	4.5
블라이드데일 로맨스	2.0
미국 대도시의 죽음과 삶	4.5
도시계획	3.5
미소 짓는 사람	4.0
소유냐 삶이냐	3.0
시지프 신화	4.5
질투	3.5
니코마코스 윤리학	1.5
뱀파이어와의 인터뷰	3.0
귀뚜라미가 온다	3.0
현대미학 강의	3.5
저지대	4.0
베로니카, 죽기로 결심하다	4.5
도시탐독	2.0
흰	2.0
참을 수 없는 존재의 가벼움	3.5
구덩이	3.5
개를 훔치는 완벽한 방법	3.5
그림자 자국	4.5
프랑켄슈타인	3.0
개를 훔치는 완벽한 방법	3.5
드라이	3.0
피로사회	4.5
비하인드 도어	2.5
나는 나를 파괴할 권리가 있다	2.5
참을 수 없는 존재의 가벼움	3.5
멋진 신세계	4.5
스키너의 심리상자 열기	3.5
위저드 베이커리	3.5
