101,국내도서>소설
102,국내도서>시/에세이
103,국내도서>예술/대중문화
104,국내도서>사회과학
105,국내도서>역사와 문화
108,국내도서>만화
109,국내도서>유아
111,국내도서>가정과 생활
115,국내도서>국어/외국어/사전
116,국내도서>자연과 과학
117,국내도서>경제경영
118,국내도서>자기계발
119,국내도서>인문
120,국내도서>종교/역학
122,국내도서>컴퓨터/인터넷
123,국내도서>자격서/수험서
124,국내도서>취미/레저
125,국내도서>전공도서/대학교재
126,국내도서>건강/뷰티
128,국내도서>여행
