통섭의 식탁	4.0
죽음이란 무엇인가	3.5
어떻게 살 것인가	3.5
미움받을 용기	3.5
아프니까 청춘이다	4.0
정의란 무엇인가	4.0
경제학 콘서트	4.0
지적 대화를 위한 넓고 얕은 지식 : 현실 세계 편	4.0
지적 대화를 위한 넓고 얕은 지식 : 현실 너머 편	4.0
1Q84	5.0
그리고 아무도 없었다	4.5
파피용	4.5
빠삐용	4.5
제3인류	4.0
연금술사	4.0
사랑하기 때문에	4.0
만들어진 신	4.0
정재승의 과학 콘서트	4.0
Do it! 쉽게 배우는 R 데이터 분석	3.0
Do it! 점프 투 파이썬	3.5
Java의 정석	4.0
당신은 겉보기에 노력하고 있을 뿐	3.5
마시멜로 세 번째 이야기	3.0
선물	4.0
어떻게 원하는 것을 얻는가	3.5
이기는 습관	4.0
성공하는 사람들의 7가지 습관	3.5
마시멜로 이야기	3.5
콘텐츠의 미래	3.5
소음과 투자	3.0
빅 숏 Big Short	3.5
신호와 소음	3.0
나는 세계 일주로 자본주의를 만났다	3.0
경영학 콘서트	3.0
화폐전쟁	4.0
나는 세계 일주로 경제를 배웠다	3.5
클라우스 슈밥의 제4차 산업혁명	3.0
화폐전쟁	4.5
넛지	4.0
그리고 아무도 없었다	4.0
완벽한 공부법	4.5
너의 이름은.	3.0
후레자식	3.0
냉정과 열정사이 Rosso	4.5
마시멜로 두 번째 이야기	4.0
나는 정말 너를 사랑하는 걸까?	3.0
해리 포터와 아즈카반의 죄수	3.5
당신, 거기 있어 줄래요?	4.5
1cm+ 일 센티 플러스	3.5
천사의 부름	4.5
연탄길	3.0
톨스토이 단편선	3.0
해리 포터와 불사조 기사단	4.0
냉정과 열정사이 Blu	4.0
파페포포 다이어리	3.0
나무	4.0
해리 포터와 혼혈왕자	4.0
너의 췌장을 먹고 싶어	3.5
야생초 편지	3.5
해리 포터와 죽음의 성물	4.0
종이 여자	4.0
색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해	4.0
어린 왕자	3.5
고백	4.0
