하늘과 바람과 별과 詩	4.0
화성에서 온 남자 금성에서 온 여자	3.0
이것이 인간인가	4.0
폭풍의 언덕	4.0
모든 것이 산산이 부서지다	4.0
야만인을 기다리며	4.5
오셀로	4.0
주홍 글자	4.0
맥베스	4.0
은교	3.5
찰리와 초콜릿 공장 	4.5
만화로 보는 그리스 로마 신화	4.0
지도 밖으로 행군하라	3.5
탈무드	4.0
먼나라 이웃나라	4.0
운수 좋은 날 「현진건」	4.0
채식주의자	3.5
해리 포터와 혼혈왕자	4.5
해리 포터와 마법사의 돌	5.0
오체 불만족	4.0
그레이의 50가지 그림자	3.5
언어의 온도	3.0
지적 대화를 위한 넓고 얕은 지식 : 현실 너머 편	4.0
EBS 다큐프라임 자본주의	4.0
마시멜로 이야기	4.0
인간 실격	4.5
시민의 교양	4.5
눈먼 자들의 도시	4.5
파리대왕	4.0
노인을 위한 나라는 없다	4.0
진중권의 서양미술사 : 모더니즘 편	3.5
예루살렘의 아이히만	4.0
자유론	4.0
클림트	5.0
롤리타	4.0
해리 포터와 아즈카반의 죄수	4.5
파피용	5.0
해리 포터와 비밀의 방	4.5
연탄길	3.0
날개	4.5
어린 왕자	5.0
위대한 개츠비	5.0
해리 포터와 불사조 기사단	4.5
해리 포터와 죽음의 성물	4.5
해리 포터와 불의 잔	4.5
죽은 시인의 사회	4.5
삼국지	4.0
총 균 쇠	3.5
무한동력 1	3.0
조명가게	3.0
