제3의 물결	1.5
서른 살이 심리학에게 묻다	3.0
토지 	4.5
묵향	4.5
멈추면, 비로소 보이는 것들	5.0
칼의 노래	5.0
트와일라잇	5.0
오만과 편견	3.0
용의자 X의 헌신	5.0
나무	5.0
우리들의 행복한 시간	4.0
천사와 악마	5.0
해리 포터와 비밀의 방	5.0
아프니까 청춘이다	5.0
가시고기	5.0
어린 왕자	4.0
제인 에어 	4.5
위대한 개츠비	5.0
먼나라 이웃나라	5.0
누가 내 치즈를 옮겼을까?	3.5
경제학 콘서트	2.5
난장이가 쏘아올린 작은 공	5.0
성공하는 사람들의 7가지 습관	5.0
파브르 곤충기	5.0
그 많던 싱아는 누가 다 먹었을까	5.0
꽃으로도 때리지 말라	5.0
나의 라임 오렌지나무	5.0
연탄길	5.0
오체 불만족	5.0
돈키호테	5.0
어린 왕자	5.0
마션	5.0
해리 포터와 불사조 기사단	5.0
앨런 튜링의 이미테이션 게임	5.0
어린 왕자	4.5
셜록 홈즈 전집 1 : 공포의 계곡	5.0
15소년 표류기	4.5
빠삐용	4.0
어린 왕자	4.0
헝거 게임	5.0
The Road	5.0
해리 포터와 마법사의 돌	5.0
반지의 제왕	5.0
발명 콘서트	4.0
오세암	3.5
싸드 THAAD	4.5
나의 라임 오렌지 나무	4.0
설득의 심리학	4.5
습관의 힘	3.0
원피스 ONE PIECE	3.0
아홉살 인생	3.5
나미야 잡화점의 기적	5.0
탁류	3.5
노란 손수건	4.0
창문 넘어 도망친 100세 노인	5.0
뉴문	4.5
