탐정학원	3.0
데스 노트 Death Note	4.5
고스트 바둑왕	4.0
낢이 사는 이야기	3.0
이끼	3.5
닥터 프로스트 7 : 페르소나	3.0
신 암행어사 1	3.0
눈물을 마시는 새	3.5
갓 오브 하이스쿨	3.0
슬램덩크 오리지널 박스판 세트 - 전5권	5.0
에고라는 적	3.0
디셉션 포인트	4.0
미스터 초밥왕	4.0
냄새를 보는 소녀	3.0
이클립스	2.5
아홉살 인생	3.0
명탐정 코난	4.5
셜록 홈즈 : 바스커빌 가문의 개	3.5
잠	3.5
호빗	4.0
2013 마음의 소리 Ver.1	2.5
베르베르 독자들이 쓴 나무 2	3.0
헬싱	2.0
방과 후 전쟁활동	2.0
브리 태너	2.5
해리 포터와 혼혈왕자	5.0
메밀꽃 필 무렵	2.0
트와일라잇	2.5
바쿠만 BAKUMAN	4.5
디지털 포트리스	4.0
셜록 홈즈 전집 4 : 셜록 홈즈의 모험	4.0
나의 라임 오렌지나무	2.5
개미혁명	3.0
정재승의 과학 콘서트	3.0
헬퍼 Hellper	5.0
무빙	3.0
왕좌의 게임	5.0
공중그네	3.0
닥터 프로스트 1 : 텅 빈 남자	3.0
파피용	4.0
황태자비 납치사건	3.5
로스트 심벌	4.0
멘사 사고력 퍼즐	3.0
뉴문	2.5
오리진	4.0
인페르노	4.0
나니아 연대기	4.0
제3인류	4.0
파라다이스	4.0
2012 마음의 소리 Ver.1	3.0
신과 함께 : 저승편	3.0
셜록 홈즈 : 주홍색 연구	4.0
나무	3.5
남과 여 1	4.0
천사와 악마	4.0
셜록 홈즈 : 모리어티의 죽음	4.0
고구려	3.0
나의 라임 오렌지 나무	3.0
삼국지	5.0
안나라수마나라	3.0
웃음	3.0
브레이킹 던	3.0
향수	3.0
파페포포 안단테	3.5
뇌	4.0
20세기 소년	3.0
해리 포터와 마법사의 돌	5.0
송곳	2.5
후레자식	2.5
파페포포 다이어리	3.0
카산드라의 거울	3.0
해리 포터와 아즈카반의 죄수	5.0
원펀맨 One Punch Man	4.5
타나토노트	4.0
문유	2.5
셜록 홈즈 전집 1	4.5
치즈 인 더 트랩	4.0
선천적 얼간이들	4.0
빠삐용	4.0
해리 포터와 죽음의 성물	5.0
나루토 Naruto	4.5
목욕의 신	2.0
다 빈치 코드	4.0
신과 함께 : 이승편	4.0
시간을 달리는 소녀	3.0
슬램덩크	4.0
천사들의 제국	4.0
어린 왕자	2.0
신	4.0
해리 포터와 비밀의 방	5.0
트와일라잇	2.5
어린 왕자	2.0
드래곤 라자	3.0
꺼삐딴 리	2.0
천년의 금서	2.0
운수 좋은 날 「현진건」	2.0
봄.봄 「김유정」	2.0
삼봉이발소	2.0
걸리버 여행기	2.0
어린 왕자	3.0
개미	4.0
드래곤 볼	5.0
신과 함께 : 신화편	3.0
용의자 X의 헌신	3.0
원피스 ONE PIECE	5.0
먼나라 이웃나라	3.0
모리와 함께한 화요일	3.0
죽음에 관하여	3.0
